NUTS0_code,process,month,daytype,hour,load
LT,iron_and_steel,3,0,9,114.578007486
LT,iron_and_steel,3,0,10,114.578007486
LT,iron_and_steel,3,0,11,114.578007486
LT,iron_and_steel,3,0,12,114.578007486
LT,iron_and_steel,3,0,13,114.578007486
LT,iron_and_steel,3,0,14,114.578007486
LT,iron_and_steel,3,0,15,114.416169465
LT,iron_and_steel,3,0,16,114.29479094899999
LT,iron_and_steel,3,0,17,114.17341243300001
LT,iron_and_steel,3,0,18,114.17341243300001
LT,iron_and_steel,3,0,19,114.17341243300001
LT,iron_and_steel,3,0,20,114.17341243300001
LT,iron_and_steel,3,0,21,114.17341243300001
LT,iron_and_steel,3,0,22,114.17341243300001
LT,iron_and_steel,3,0,23,112.025612628
LT,iron_and_steel,3,0,24,112.025612628
LT,iron_and_steel,3,1,1,112.025613115
LT,iron_and_steel,3,1,2,112.025613115
LT,iron_and_steel,3,1,3,112.025613115
LT,iron_and_steel,3,1,4,112.025613115
LT,iron_and_steel,3,1,5,112.025613115
LT,iron_and_steel,3,1,6,112.025613115
LT,iron_and_steel,3,1,7,114.294791446
LT,iron_and_steel,3,1,8,114.416169963
LT,iron_and_steel,3,1,9,114.578007985
LT,iron_and_steel,3,1,10,114.578007985
LT,iron_and_steel,3,1,11,114.578007985
LT,iron_and_steel,3,1,12,114.578007985
LT,iron_and_steel,3,1,13,114.578007985
LT,iron_and_steel,3,1,14,114.578007985
LT,iron_and_steel,3,1,15,114.416169963
LT,iron_and_steel,3,1,16,114.294791446
LT,iron_and_steel,3,1,17,114.17341293
LT,iron_and_steel,3,1,18,114.17341293
